matrice,de,vers,de_lon,de_lat,vers_lon,vers_lat
contiguite_queen,21,122,9.731828167941632,5.078396669422873,9.991373100045545,4.9960984878319525
contiguite_queen,21,156,9.731828167941632,5.078396669422873,9.463200471856831,5.33598914962906
contiguite_queen,21,190,9.731828167941632,5.078396669422873,9.63619328443081,4.830349010448445
contiguite_queen,22,64,10.715453105906771,5.886298449960871,10.874415596631701,5.7378739017145035
contiguite_queen,22,86,10.715453105906771,5.886298449960871,10.590576344699189,5.654748852961188
contiguite_queen,22,92,10.715453105906771,5.886298449960871,10.792134732101367,6.145578911161248
contiguite_queen,22,145,10.715453105906771,5.886298449960871,10.461066503639017,5.945991026175412
contiguite_queen,23,1,9.785187285343538,4.144712956421057,9.745287703203852,4.328315906021576
contiguite_queen,23,38,9.785187285343538,4.144712956421057,9.677141575251676,4.104252395931345
contiguite_queen,23,41,9.785187285343538,4.144712956421057,9.807833941139421,4.079563696957229
contiguite_queen,23,44,9.785187285343538,4.144712956421057,9.704607806395392,4.046327194565729
contiguite_queen,23,45,9.785187285343538,4.144712956421057,9.639685917268018,4.169112126273628
contiguite_queen,23,196,9.785187285343538,4.144712956421057,10.122700065826912,4.393707360551819
contiguite_queen,24,25,11.432205053915306,6.261274837398528,11.842669359786743,6.711258108332383
contiguite_queen,24,104,11.432205053915306,6.261274837398528,11.134023532411065,5.884833838390271
contiguite_queen,24,166,11.432205053915306,6.261274837398528,11.061208574047566,6.435845985934484
contiguite_queen,24,199,11.432205053915306,6.261274837398528,12.090962745297269,5.563473025556049
contiguite_queen,25,24,11.842669359786743,6.711258108332383,11.432205053915306,6.261274837398528
contiguite_queen,25,186,11.842669359786743,6.711258108332383,12.484796224942032,6.569436560367275
contiguite_queen,25,187,11.842669359786743,6.711258108332383,12.473213871668028,7.457874201384124
contiguite_queen,25,199,11.842669359786743,6.711258108332383,12.090962745297269,5.563473025556049
contiguite_queen,26,50,10.193609649951817,5.575381794518283,10.057569639178821,5.448037951111124
contiguite_queen,26,120,10.193609649951817,5.575381794518283,10.250920540538742,5.656351190354503
contiguite_queen,26,173,10.193609649951817,5.575381794518283,10.23285308322495,5.441660974715963
contiguite_queen,26,194,10.193609649951817,5.575381794518283,9.974716054844071,5.652395655200064
contiguite_queen,27,14,9.813413388280042,5.8568690659714875,10.018311143143732,5.877229610034149
contiguite_queen,27,105,9.813413388280042,5.8568690659714875,9.468541702819683,5.809275984439005
contiguite_queen,27,118,9.813413388280042,5.8568690659714875,9.910147086353367,6.014095252228507
contiguite_queen,27,158,9.813413388280042,5.8568690659714875,9.789829905869405,6.1231523438575115
contiguite_queen,27,182,9.813413388280042,5.8568690659714875,10.16251607422932,5.816186350929746
contiguite_queen,27,194,9.813413388280042,5.8568690659714875,9.974716054844071,5.652395655200064
contiguite_queen,28,32,14.282941232262424,4.415578250648915,13.836621612605992,4.719471309363384
contiguite_queen,28,33,14.282941232262424,4.415578250648915,14.010348634051365,5.426962929731497
contiguite_queen,28,49,14.282941232262424,4.415578250648915,13.362079913077384,4.229668082991144
contiguite_queen,28,83,14.282941232262424,4.415578250648915,14.528701424203907,4.878453902503643
contiguite_queen,28,115,14.282941232262424,4.415578250648915,14.118116335562965,4.001330140101417
contiguite_queen,28,142,14.282941232262424,4.415578250648915,14.832049475887171,4.100710110272462
contiguite_queen,29,32,13.3482383519708,5.313911712825565,13.836621612605992,4.719471309363384
contiguite_queen,29,33,13.3482383519708,5.313911712825565,14.010348634051365,5.426962929731497
contiguite_queen,29,49,13.3482383519708,5.313911712825565,13.362079913077384,4.229668082991144
contiguite_queen,29,121,13.3482383519708,5.313911712825565,14.02552612133721,6.381903622264582
